id	filename	md5	size	state
57413762-35bf-44b5-8876-3f7dc3c20987	57413762-35bf-44b5-8876-3f7dc3c20987/nationwidechildrens.org_clinical.TCGA-AO-A0J4.xml	d2724ed90aaee260b8d02ddf095a4b64	93826	validated
5a251a59-c085-4711-98bb-97b0bb36b7db	5a251a59-c085-4711-98bb-97b0bb36b7db/nationwidechildrens.org_clinical.TCGA-AO-A0J2.xml	c9b6fc01e21a35c1c5fee42db77d056b	89391	validated
5aaad587-f550-45b6-a348-d89e70f6a3f6	5aaad587-f550-45b6-a348-d89e70f6a3f6/nationwidechildrens.org_clinical.TCGA-C8-A12U.xml	e1e435c82e28b995f06aa77b2644bbd5	50896	validated
5add419d-9a4b-4e30-bbb2-d1d15ef4c919	5add419d-9a4b-4e30-bbb2-d1d15ef4c919/nationwidechildrens.org_clinical.TCGA-A8-A06U.xml	663e5fed7462f7d8d7b2ff55d5c16aae	50483	validated
5ba14549-b1a9-40e2-a1e7-dc08baffa6cb	5ba14549-b1a9-40e2-a1e7-dc08baffa6cb/nationwidechildrens.org_clinical.TCGA-AR-A1AT.xml	cfa75c45892a89b0f1a587a82b0384ea	74025	validated
5c475a60-856c-4fab-8939-b5ed38ebab96	5c475a60-856c-4fab-8939-b5ed38ebab96/nationwidechildrens.org_omf.TCGA-A8-A08F.xml	a756132f8993731938463556f278ea93	11052	validated
5c877a6e-5f2b-40fb-8947-c81c8373b7da	5c877a6e-5f2b-40fb-8947-c81c8373b7da/nationwidechildrens.org_clinical.TCGA-E2-A15D.xml	98c338b5c8e25fd29f97b4963de914c6	62268	validated
5d566c1b-718a-4f07-93bf-a19b86bd9366	5d566c1b-718a-4f07-93bf-a19b86bd9366/nationwidechildrens.org_clinical.TCGA-BH-A18G.xml	c75ee7920c0c4f1f346aa33c6a969182	55562	validated
5f7626c2-8158-4bcf-8d20-b27a72b3c857	5f7626c2-8158-4bcf-8d20-b27a72b3c857/nationwidechildrens.org_clinical.TCGA-AO-A12F.xml	8b1e5e89c0ee53d24c8ea8d5fcbd778d	93788	validated
5fa58d19-6f11-4e5b-85d5-21c5c25c8ed0	5fa58d19-6f11-4e5b-85d5-21c5c25c8ed0/nationwidechildrens.org_clinical.TCGA-BH-A0E7.xml	62c69cf88b9bfc0590fb47bcf6e3ebe0	77229	validated
61014733-2fa9-4139-a8ab-5d0dac7c7bac	61014733-2fa9-4139-a8ab-5d0dac7c7bac/nationwidechildrens.org_omf.TCGA-E2-A158.xml	d4e4cb952b96593cf1d812be4382ccdb	11163	validated
628b9155-834a-4a30-964a-d424a01f07b2	628b9155-834a-4a30-964a-d424a01f07b2/nationwidechildrens.org_clinical.TCGA-D8-A146.xml	a4a29463713f486d9e287680eef2d619	51379	validated
63c5e345-11a4-4e05-8535-64126b6008ea	63c5e345-11a4-4e05-8535-64126b6008ea/nationwidechildrens.org_clinical.TCGA-AN-A04A.xml	9acea406d39a7820ddad1e17a01ca855	51609	validated
64608382-6e86-4ebb-a949-db48e45eea1d	64608382-6e86-4ebb-a949-db48e45eea1d/nationwidechildrens.org_clinical.TCGA-BH-A0BP.xml	83b0d7d97d3f6f29dff4d694941f40e9	60373	validated
65b455f3-fcfb-4e50-95d8-7c513d94f0a6	65b455f3-fcfb-4e50-95d8-7c513d94f0a6/nationwidechildrens.org_omf.TCGA-A7-A0CD.xml	5efd3fc35d262d29e6366601b5a56186	10504	validated
6626f827-bd6d-4a58-9355-f17e970f1b47	6626f827-bd6d-4a58-9355-f17e970f1b47/nationwidechildrens.org_clinical.TCGA-BH-A0HU.xml	aaf8fc34128c6885540db6d532a65783	89785	validated
682a8b51-a8f5-463b-86ea-3b8bfdc26d66	682a8b51-a8f5-463b-86ea-3b8bfdc26d66/nationwidechildrens.org_clinical.TCGA-A1-A0SD.xml	2ca1c9c09c506e2b6d814f05b90de01c	36786	validated
68a0e39b-a0cf-4c77-889a-16595275f775	68a0e39b-a0cf-4c77-889a-16595275f775/nationwidechildrens.org_clinical.TCGA-A2-A0EQ.xml	947ac8129ec165d2c21aebc8967bb16c	87421	validated
68a9278e-871e-4fdd-ab1e-f327357faa40	68a9278e-871e-4fdd-ab1e-f327357faa40/nationwidechildrens.org_omf.TCGA-BH-A0EA.xml	1060dfc05c284c2579c234639f2f7d22	11262	validated
690681bd-d040-4179-bb30-20d3d491f6e2	690681bd-d040-4179-bb30-20d3d491f6e2/nationwidechildrens.org_clinical.TCGA-A2-A0EW.xml	0fdad4482b144ccfe6d2b8585aed5493	155689	validated
69094d77-dc11-4ffd-b3fa-8f11689338de	69094d77-dc11-4ffd-b3fa-8f11689338de/nationwidechildrens.org_clinical.TCGA-AO-A0J8.xml	848250b79c55cedb5281e9e1af72e778	100146	validated
69568fb0-3db1-4d63-951e-1bb2a4dc348f	69568fb0-3db1-4d63-951e-1bb2a4dc348f/nationwidechildrens.org_clinical.TCGA-BH-A0BC.xml	cab175e3ed0ad23feef58035016eadfc	102581	validated
69f707ae-8f14-4f25-8082-6ba85c42909d	69f707ae-8f14-4f25-8082-6ba85c42909d/nationwidechildrens.org_clinical.TCGA-BH-A0B7.xml	9ac1d536ae979bf0c9f7d05803d3b090	72155	validated
6bd64a9d-c991-48ba-8db6-ff767da5ca06	6bd64a9d-c991-48ba-8db6-ff767da5ca06/nationwidechildrens.org_clinical.TCGA-A7-A0DA.xml	5111948830ec3b904086619a92135774	93424	validated
6c1b7d57-2120-49a0-93c2-547ed126693c	6c1b7d57-2120-49a0-93c2-547ed126693c/nationwidechildrens.org_clinical.TCGA-A8-A09D.xml	1edd5824425a1a1201a4270f02b9250b	84562	validated
6cc91e81-3fff-4969-99e7-79307da430e9	6cc91e81-3fff-4969-99e7-79307da430e9/nationwidechildrens.org_clinical.TCGA-AO-A0J7.xml	1933bc28e83263616a8d822005bebbb2	100352	validated
6dd43709-60a7-481d-9748-03c2d248f0b6	6dd43709-60a7-481d-9748-03c2d248f0b6/nationwidechildrens.org_omf.TCGA-BH-A18H.xml	80dce5f2047928824558038f669db63c	11167	validated
6f6d3b6b-c58b-4b15-b36a-1f563382cfe1	6f6d3b6b-c58b-4b15-b36a-1f563382cfe1/nationwidechildrens.org_clinical.TCGA-A8-A090.xml	0dc3a4e017dcd2b64e8eeafeb70e3689	36314	validated
6f7694b5-b90b-47e9-9ea5-0d0e2d7ce4a3	6f7694b5-b90b-47e9-9ea5-0d0e2d7ce4a3/nationwidechildrens.org_clinical.TCGA-AO-A03V.xml	01006bbec801dd35fa0c5fe82087ecd2	101334	validated
70345789-d8e7-47bd-93cc-4abdabf52aa7	70345789-d8e7-47bd-93cc-4abdabf52aa7/nationwidechildrens.org_clinical.TCGA-E2-A159.xml	4f8487faff1c9dc3ffeaef6f85479616	74781	validated
70a37999-db90-411e-83dc-244ebd1d2f73	70a37999-db90-411e-83dc-244ebd1d2f73/nationwidechildrens.org_clinical.TCGA-BH-A0DE.xml	7cb3b2600c89ebe9c6cdcef60fd983f2	55720	validated
716f66e9-ca43-4b17-84c6-4e4d2933b819	716f66e9-ca43-4b17-84c6-4e4d2933b819/nationwidechildrens.org_clinical.TCGA-A7-A0CJ.xml	23187e20bd88f3f3e3c4b29a9d525fd1	93862	validated
71b82ad6-557e-4027-b634-f056dd0e2700	71b82ad6-557e-4027-b634-f056dd0e2700/nationwidechildrens.org_clinical.TCGA-BH-A0B4.xml	2a7a0e5293355721b7e706172a7224d1	73286	validated
73557aea-87e7-4a1f-aac1-819069358a9b	73557aea-87e7-4a1f-aac1-819069358a9b/nationwidechildrens.org_clinical.TCGA-AN-A0FV.xml	29026244539b2d72e1b092ef472c2f4f	50961	validated
73837d91-328e-479e-b31d-975de55b9108	73837d91-328e-479e-b31d-975de55b9108/nationwidechildrens.org_clinical.TCGA-AN-A0AM.xml	986f8358d71852915680130f706e139c	50944	validated
73edaa1c-f077-4b71-9e17-8cd0b97763c4	73edaa1c-f077-4b71-9e17-8cd0b97763c4/nationwidechildrens.org_clinical.TCGA-E2-A154.xml	ffa5977101ae251e5510785fb1876bae	62193	validated
7408bccd-d164-4e74-b8a9-b58f25761592	7408bccd-d164-4e74-b8a9-b58f25761592/nationwidechildrens.org_clinical.TCGA-BH-A0C7.xml	341beaff527e5045dacd7a164fd0de32	68287	validated
75ab39cf-5ba4-4ef8-948c-3bd6b4d76ae4	75ab39cf-5ba4-4ef8-948c-3bd6b4d76ae4/nationwidechildrens.org_clinical.TCGA-BH-A18T.xml	5123f075cce75a2830892de5cd959b67	36708	validated
7675a99f-6972-4cf9-9cee-032372ae9e77	7675a99f-6972-4cf9-9cee-032372ae9e77/nationwidechildrens.org_clinical.TCGA-A8-A09Z.xml	97797743182656b3cba25b121c1c07e9	36315	validated
767e9e45-6532-4f54-ab97-90ba8ea44225	767e9e45-6532-4f54-ab97-90ba8ea44225/nationwidechildrens.org_clinical.TCGA-A8-A0A1.xml	e7d90ea60671b8ed9c60995f23e04431	42046	validated
76e86c35-49db-4814-bf6f-47b87aee6c66	76e86c35-49db-4814-bf6f-47b87aee6c66/nationwidechildrens.org_clinical.TCGA-A8-A092.xml	e9af894b8a74392f55e3ed51cb07d793	78696	validated
776720f4-e5f2-40b3-8eed-335024066961	776720f4-e5f2-40b3-8eed-335024066961/nationwidechildrens.org_clinical.TCGA-AN-A04D.xml	c956c9c7aa97ff0e61916c3ae1ca4450	51209	validated
77d93a99-3107-493f-98c0-35a9ccddb211	77d93a99-3107-493f-98c0-35a9ccddb211/nationwidechildrens.org_clinical.TCGA-A8-A07R.xml	5d64e4c124954a5e8094c061b91337ea	46639	validated
78320d46-99bc-4ebb-ac54-aa97e32b6b6b	78320d46-99bc-4ebb-ac54-aa97e32b6b6b/nationwidechildrens.org_clinical.TCGA-A8-A06R.xml	6c00d8ab5076316e60162811dc811871	78752	validated
78399ce9-6c27-40c8-ae92-1ea264834d4f	78399ce9-6c27-40c8-ae92-1ea264834d4f/nationwidechildrens.org_clinical.TCGA-A2-A04V.xml	947c2a04a350a280205ea61f7a4c973a	103579	validated
7a8c1520-c90a-457b-a044-7981d51d7dc1	7a8c1520-c90a-457b-a044-7981d51d7dc1/nationwidechildrens.org_clinical.TCGA-BH-A18S.xml	cbf404bb8fa878669ae09d5052dd9725	36701	validated
7b2ae0d8-5de6-4c07-b9c3-06e5507a9983	7b2ae0d8-5de6-4c07-b9c3-06e5507a9983/nationwidechildrens.org_clinical.TCGA-BH-A0E9.xml	83cbd65628c9869ff3e50d05bf32775f	77753	validated
7bd61aa5-1359-4c61-9b21-f0226b59547c	7bd61aa5-1359-4c61-9b21-f0226b59547c/nationwidechildrens.org_clinical.TCGA-C8-A12M.xml	bb044ef2b1013b6275910fe763c492ea	50561	validated
7c37c6e1-5450-4b9b-a315-417e3acd2666	7c37c6e1-5450-4b9b-a315-417e3acd2666/nationwidechildrens.org_clinical.TCGA-BH-A18M.xml	cbb503fc60b66b06fa12acc6d0b91ba4	36609	validated
7dc3ecd6-789b-472f-981f-d9fa4b314451	7dc3ecd6-789b-472f-981f-d9fa4b314451/nationwidechildrens.org_clinical.TCGA-AO-A0J3.xml	128ad53b51bc295d112e2c50272299a8	120447	validated
7f618e13-561c-4929-8be9-a5c89dff5e1a	7f618e13-561c-4929-8be9-a5c89dff5e1a/nationwidechildrens.org_clinical.TCGA-AQ-A04J.xml	1041b707531795d29bf4bdd5eac92093	88649	validated
82496e3d-9461-4d99-b920-a9d1ca0e3b78	82496e3d-9461-4d99-b920-a9d1ca0e3b78/nationwidechildrens.org_clinical.TCGA-B6-A0I6.xml	56d93c362dec986776048bc8e21b8ea9	51067	validated
82e6bdd4-e39b-43fb-b35d-a2fc190b107b	82e6bdd4-e39b-43fb-b35d-a2fc190b107b/nationwidechildrens.org_clinical.TCGA-AR-A1AH.xml	a1cc6a479e85580128601212d8d20601	77441	validated
83234788-6611-4902-89da-e847c40739b3	83234788-6611-4902-89da-e847c40739b3/nationwidechildrens.org_clinical.TCGA-BH-A18H.xml	cb173ce16f0f60ec234a864105f1c775	77911	validated
84e978f8-ba42-4fc6-b761-989147be279e	84e978f8-ba42-4fc6-b761-989147be279e/nationwidechildrens.org_clinical.TCGA-A2-A04U.xml	5653ee5f21d8521f8ac871e3fc8e106d	94966	validated
862be851-7147-4f96-b93e-3c8067a0f514	862be851-7147-4f96-b93e-3c8067a0f514/nationwidechildrens.org_clinical.TCGA-BH-A18R.xml	ed148f820d046937b53b7d54ed77d6fb	36688	validated
88e8b69d-422b-4136-a90d-fb7df4987084	88e8b69d-422b-4136-a90d-fb7df4987084/nationwidechildrens.org_clinical.TCGA-BH-A0C1.xml	6477e21455d565480bc88cfac161aa5f	67449	validated
8972760c-34b4-4cc2-ad9b-44146a4ed624	8972760c-34b4-4cc2-ad9b-44146a4ed624/nationwidechildrens.org_clinical.TCGA-C8-A12Y.xml	d025ebe3c1c5d43983579ca172a41704	50718	validated
8996163a-ceef-4165-af46-d4d2ccec5404	8996163a-ceef-4165-af46-d4d2ccec5404/nationwidechildrens.org_clinical.TCGA-AO-A03R.xml	5dcf0a2a53f41dd0dbc752e8c40acd8c	100934	validated
8a813c53-39fd-4f16-814f-e6811844d000	8a813c53-39fd-4f16-814f-e6811844d000/nationwidechildrens.org_clinical.TCGA-D8-A142.xml	f01c0f23e48df0cc32420044eb160a46	69005	validated
8bbdacf5-f79f-4b3d-bc0e-ff63c727fe48	8bbdacf5-f79f-4b3d-bc0e-ff63c727fe48/nationwidechildrens.org_clinical.TCGA-E2-A14V.xml	a1ca9b2d8b33105a2cfe95896d23ea1c	87233	validated
8e004ced-76ea-4bdf-a100-9b6509158a7c	8e004ced-76ea-4bdf-a100-9b6509158a7c/nationwidechildrens.org_omf.TCGA-A8-A08S.xml	54bfc34325f35c9583002f350997a407	10918	validated
8fa6806e-3f27-470b-9de7-90b1e599c0fd	8fa6806e-3f27-470b-9de7-90b1e599c0fd/nationwidechildrens.org_clinical.TCGA-C8-A134.xml	1252d11de3020dc28224495a605ba2e4	82124	validated
9011ab6a-1ab1-4c0f-8627-3334a40abf00	9011ab6a-1ab1-4c0f-8627-3334a40abf00/nationwidechildrens.org_clinical.TCGA-AN-A0AR.xml	62fff267427d902d4408b519b755b27c	50913	validated
9049914c-fd52-42d3-901c-81eae56f45de	9049914c-fd52-42d3-901c-81eae56f45de/nationwidechildrens.org_clinical.TCGA-E2-A1LS.xml	98b016724ef8c68487d5c1c2f04d9ea7	77637	validated
90545f52-281d-49c4-af4a-4c79fd6b3600	90545f52-281d-49c4-af4a-4c79fd6b3600/nationwidechildrens.org_clinical.TCGA-B6-A0IB.xml	f13c18bc6d73713a93e2d23201796fd6	51699	validated
908e42f8-d1a7-4eff-9ca8-ed71b681b074	908e42f8-d1a7-4eff-9ca8-ed71b681b074/nationwidechildrens.org_clinical.TCGA-A2-A0D0.xml	fae212e89b6e092f3f15fff738312608	77621	validated
921d5555-c101-4787-8b09-8f8a5a817fea	921d5555-c101-4787-8b09-8f8a5a817fea/nationwidechildrens.org_clinical.TCGA-E2-A15M.xml	04d72ab4f5af4e17023e624bf27d1b7a	62056	validated
92eb9edb-c9dd-4403-8006-8030818c8fee	92eb9edb-c9dd-4403-8006-8030818c8fee/nationwidechildrens.org_clinical.TCGA-AN-A0AK.xml	bb7f803dbc435b952872622d19c023d4	51332	validated
9320d09e-33c6-431a-a5f3-25f57eae6ef1	9320d09e-33c6-431a-a5f3-25f57eae6ef1/nationwidechildrens.org_clinical.TCGA-C8-A12X.xml	d70743ba6f2303056a864dd30506360f	50872	validated
93994854-9bb9-4e15-af1f-2c7b81c4fa8d	93994854-9bb9-4e15-af1f-2c7b81c4fa8d/nationwidechildrens.org_clinical.TCGA-E2-A14T.xml	14358c4783cb19877a974d5e0dd49711	90423	validated
94fde93b-3509-4f2d-b730-5bbacffd0372	94fde93b-3509-4f2d-b730-5bbacffd0372/nationwidechildrens.org_clinical.TCGA-AN-A0AS.xml	20c41727e0f860bfd4eb6b9daccc507b	50996	validated
9615af47-aafd-4dca-8b98-0babafe0b994	9615af47-aafd-4dca-8b98-0babafe0b994/nationwidechildrens.org_clinical.TCGA-C8-A138.xml	f6756333fc4d40aede02836ee1acaa85	64935	validated
96cf7244-1ce9-480c-8d18-e2eafc61d096	96cf7244-1ce9-480c-8d18-e2eafc61d096/nationwidechildrens.org_clinical.TCGA-A2-A0CP.xml	c273c3e6205b9449cc81720c84ff76d2	74322	validated
96e4600f-a92a-4b35-b6d7-5f11f27d9a4b	96e4600f-a92a-4b35-b6d7-5f11f27d9a4b/nationwidechildrens.org_clinical.TCGA-A8-A091.xml	49a748abd53e38689f74c894907e2468	96014	validated
971abbff-e318-49dc-9058-3ed4a15898ca	971abbff-e318-49dc-9058-3ed4a15898ca/nationwidechildrens.org_clinical.TCGA-E2-A14Q.xml	7a0d2d31b380cc35d4250ece4a1e191a	57380	validated
97e7e3a9-8594-41c9-b85b-8c1d561563fb	97e7e3a9-8594-41c9-b85b-8c1d561563fb/nationwidechildrens.org_clinical.TCGA-AN-A0FL.xml	839bffedefe4c8d87e1bd8bc64eeb7de	51282	validated
97eae294-0dfd-427b-a890-b517a7a82f6d	97eae294-0dfd-427b-a890-b517a7a82f6d/nationwidechildrens.org_clinical.TCGA-AN-A0AT.xml	f6f9fe2a3760991e362c5534c7f331f1	50945	validated
98d0b2fe-24ae-424a-92f5-c2c2ab42e73f	98d0b2fe-24ae-424a-92f5-c2c2ab42e73f/nationwidechildrens.org_clinical.TCGA-A7-A0CH.xml	631b1611f6d0abf40701354033eea45b	76121	validated
9971fba6-bfb8-4417-b2f0-1a944964f8a5	9971fba6-bfb8-4417-b2f0-1a944964f8a5/nationwidechildrens.org_clinical.TCGA-AO-A0J5.xml	51db1a34ee7de6c0305fa462d3696542	112051	validated
9c1a0f59-d6b4-4de7-bad7-960e1c105823	9c1a0f59-d6b4-4de7-bad7-960e1c105823/nationwidechildrens.org_clinical.TCGA-A8-A08T.xml	a9dffcd577b80e87b4c35d035f846796	50578	validated
9c7fb5b2-6918-4cf3-a96d-4d9fb6710e2f	9c7fb5b2-6918-4cf3-a96d-4d9fb6710e2f/nationwidechildrens.org_clinical.TCGA-A8-A0A9.xml	e64d2341702237df95cad96f8b97dc78	61018	validated
9d86382b-43c3-4cef-8b71-a215a19c8402	9d86382b-43c3-4cef-8b71-a215a19c8402/nationwidechildrens.org_clinical.TCGA-A2-A0EM.xml	62a0f81b1d5413a87f457275838028ba	61765	validated
9df913c5-7458-474e-8ede-749d59c4cdd8	9df913c5-7458-474e-8ede-749d59c4cdd8/nationwidechildrens.org_clinical.TCGA-A8-A07Z.xml	dbba349f7a1aed4f4d022835f2378138	56266	validated
9fe28479-f55e-4ffc-8bc7-954e3a037773	9fe28479-f55e-4ffc-8bc7-954e3a037773/nationwidechildrens.org_clinical.TCGA-A8-A085.xml	28d35da50668cc83322bf24596d4c935	56278	validated
a1bb48b4-6a62-46c7-be45-12a89706f0a2	a1bb48b4-6a62-46c7-be45-12a89706f0a2/nationwidechildrens.org_clinical.TCGA-AR-A0TS.xml	099daf161d233b4ebf88c6e13d4f4792	102669	validated
a294f741-3829-42e6-8aa6-65273926d5a1	a294f741-3829-42e6-8aa6-65273926d5a1/nationwidechildrens.org_clinical.TCGA-BH-A0HW.xml	217053c47d258caa913e0c0f53df0094	90031	validated
a41fdc1d-3836-4965-8a19-fab3364e35c1	a41fdc1d-3836-4965-8a19-fab3364e35c1/nationwidechildrens.org_clinical.TCGA-A2-A0YJ.xml	4a2133ebfac69c66eefa06199c730e7b	68868	validated
a423f8fd-044c-4231-8a2c-fd59968a0ab3	a423f8fd-044c-4231-8a2c-fd59968a0ab3/nationwidechildrens.org_clinical.TCGA-D8-A141.xml	bf32203eec51ecb1213136adcecdd270	68680	validated
a495c806-2ab5-40c4-843b-8fecf64ea7be	a495c806-2ab5-40c4-843b-8fecf64ea7be/nationwidechildrens.org_clinical.TCGA-A2-A0EV.xml	437df17d1b699d69c7d508c7bb17efbd	50880	validated
a5535f6b-19ae-47be-bd46-c8f60c2184c1	a5535f6b-19ae-47be-bd46-c8f60c2184c1/nationwidechildrens.org_clinical.TCGA-A8-A07J.xml	f806ba527b2f3a2535dd5c927340e5b0	84352	validated
a63731dd-23d2-4f95-827d-287d394bd2d2	a63731dd-23d2-4f95-827d-287d394bd2d2/nationwidechildrens.org_clinical.TCGA-A2-A0CV.xml	7079b6129c4425ed571010542d4827a8	94920	validated
a64e2fca-140e-4275-809e-65ea649a03d2	a64e2fca-140e-4275-809e-65ea649a03d2/nationwidechildrens.org_clinical.TCGA-AO-A12D.xml	7837823fa9e5c52eb73f9ad0884aeb8b	114822	validated
a81b89be-b50e-4e63-9821-21aa9e8ff2be	a81b89be-b50e-4e63-9821-21aa9e8ff2be/nationwidechildrens.org_omf.TCGA-A2-A04Y.xml	98ee915011c0493c816a620fc2c6247b	13998	validated
a85f4a5d-a82d-4cf2-a18e-e82c32e3274f	a85f4a5d-a82d-4cf2-a18e-e82c32e3274f/nationwidechildrens.org_clinical.TCGA-A2-A0D2.xml	f9275444508979b7646078af266aa5f2	79389	validated
a8629a35-7d73-4632-86a2-fec340935682	a8629a35-7d73-4632-86a2-fec340935682/nationwidechildrens.org_omf.TCGA-AC-A5EI.xml	46dd870886ce5fae487a440b69ec2e0f	11118	validated
a951377d-4a67-4413-823c-258bd9bba769	a951377d-4a67-4413-823c-258bd9bba769/nationwidechildrens.org_clinical.TCGA-A8-A06O.xml	b00bd96199663dd37db80bbecc2f1886	56344	validated
aadbc71e-841a-4399-bbfe-b4d680b31990	aadbc71e-841a-4399-bbfe-b4d680b31990/nationwidechildrens.org_clinical.TCGA-B6-A0IA.xml	d326ce644e3b37938a4d3dc01256e03d	64728	validated
ab9d072b-f0ad-470c-ab84-e1276f4629ca	ab9d072b-f0ad-470c-ab84-e1276f4629ca/nationwidechildrens.org_clinical.TCGA-D8-A13Z.xml	9a026ca6c0536a277b40c4d0dbe6bc3c	73424	validated
abb6238c-314d-4dfd-a3ed-5679dfe0b733	abb6238c-314d-4dfd-a3ed-5679dfe0b733/nationwidechildrens.org_clinical.TCGA-B6-A0IE.xml	893fd2d450e49834ddc3443f9517b030	51228	validated
ac1a8301-5abd-46ee-814b-8c7dc17bd6c9	ac1a8301-5abd-46ee-814b-8c7dc17bd6c9/nationwidechildrens.org_clinical.TCGA-A2-A04Q.xml	5d9e1b520ad3149d4978a2cb339d991d	82855	validated
aca6e124-1a9a-495a-8113-dadc6ce876f9	aca6e124-1a9a-495a-8113-dadc6ce876f9/nationwidechildrens.org_clinical.TCGA-A8-A07I.xml	a4af9bd4a72a3aefae13f7f3151a7d49	90216	validated
addcf7b0-0429-444f-ad15-78d18cc172e0	addcf7b0-0429-444f-ad15-78d18cc172e0/nationwidechildrens.org_clinical.TCGA-LD-A7W5.xml	fa9bf193538436f3d56c550ba93480d4	72308	validated
ade273f6-69fc-4a35-b2b8-d4ec2bc09973	ade273f6-69fc-4a35-b2b8-d4ec2bc09973/nationwidechildrens.org_clinical.TCGA-AO-A12H.xml	5331f70062681868ab0239af67ca87a6	76533	validated
ae81e25c-59ec-4b5a-92d9-48a708544926	ae81e25c-59ec-4b5a-92d9-48a708544926/nationwidechildrens.org_clinical.TCGA-AN-A0FN.xml	4a589c0ffd5b444b2e9d71b39851fec9	51387	validated
aee9b04b-0f8b-41e5-b80e-538a08c4f871	aee9b04b-0f8b-41e5-b80e-538a08c4f871/nationwidechildrens.org_clinical.TCGA-E2-A15T.xml	f190ed6b10ae0d2c27acf0693ee49560	71628	validated
af8be34c-82be-4a97-b129-e0975f5c0ab0	af8be34c-82be-4a97-b129-e0975f5c0ab0/nationwidechildrens.org_clinical.TCGA-BH-A0DX.xml	d56ff77dd524e7922389e8085c2229fe	78980	validated
affbf824-7c87-4dac-96ed-b98edeee7775	affbf824-7c87-4dac-96ed-b98edeee7775/nationwidechildrens.org_clinical.TCGA-AO-A03P.xml	a333a22504218b02c805f1403f223e9e	110105	validated
b0f3f825-8348-42bc-9bc5-d3e1cbf8827a	b0f3f825-8348-42bc-9bc5-d3e1cbf8827a/nationwidechildrens.org_clinical.TCGA-AN-A0FX.xml	a2f25961b83e5d25937ecdb04bf67cce	50932	validated
b1cfb83a-9bca-4865-bf8d-0c7b7e4a88c4	b1cfb83a-9bca-4865-bf8d-0c7b7e4a88c4/nationwidechildrens.org_clinical.TCGA-A8-A08X.xml	c1ba8a1d69e91d561fcc82dec233de52	90479	validated
b2235f20-5387-4548-b6d0-7d092d60bf83	b2235f20-5387-4548-b6d0-7d092d60bf83/nationwidechildrens.org_omf.TCGA-A8-A09C.xml	61020b3f587e1f328cd5adec97ad0da3	11048	validated
b42c4018-8c94-41c9-b156-03e44c900fae	b42c4018-8c94-41c9-b156-03e44c900fae/nationwidechildrens.org_clinical.TCGA-D8-A145.xml	52c98f4ea01542fcb31d33c9660eeb15	57598	validated
b4391161-49ea-498d-8fc6-3015a28f1603	b4391161-49ea-498d-8fc6-3015a28f1603/nationwidechildrens.org_clinical.TCGA-BH-A18I.xml	81a5f601eeb7111590a77b28239b3eeb	62955	validated
b6e8df85-fcd5-47e3-b2aa-13894cbc4326	b6e8df85-fcd5-47e3-b2aa-13894cbc4326/nationwidechildrens.org_omf.TCGA-A8-A09E.xml	b18ce6333400d26c6a505a24ff7ac02f	11047	validated
b74b115b-1a48-4dad-a219-d5f5c76d9bbd	b74b115b-1a48-4dad-a219-d5f5c76d9bbd/nationwidechildrens.org_omf.TCGA-A8-A093.xml	2df98d1ebb04c90e9adb34cc53146f51	11054	validated
b77fcb05-af5f-406a-b3e1-31371606db88	b77fcb05-af5f-406a-b3e1-31371606db88/nationwidechildrens.org_clinical.TCGA-E2-A15G.xml	ea7c60221431a7097d8ffe316ec75d6e	62166	validated
b951e0c0-6102-4296-9c91-d7bba91dfc9c	b951e0c0-6102-4296-9c91-d7bba91dfc9c/nationwidechildrens.org_clinical.TCGA-A2-A0CQ.xml	621685101053795485517a546c3af22d	80861	validated
bc4bd067-efd2-4685-9011-5dc561a7a48d	bc4bd067-efd2-4685-9011-5dc561a7a48d/nationwidechildrens.org_clinical.TCGA-E2-A155.xml	64a263e3302579102bd7dd373ecd888f	81910	validated
bdc3540a-0f7b-49b4-966f-840957e3e8e0	bdc3540a-0f7b-49b4-966f-840957e3e8e0/nationwidechildrens.org_clinical.TCGA-A2-A0CS.xml	9ab8eadcdaba180921ebbacc4d88ff9d	93226	validated
be44103d-9aad-48bf-a727-fcdf6d625d54	be44103d-9aad-48bf-a727-fcdf6d625d54/nationwidechildrens.org_clinical.TCGA-E2-A158.xml	3aa114260f0751012acbcb2bec3cd453	76023	validated
bf7830e4-3eec-4612-ad85-90b909f92f20	bf7830e4-3eec-4612-ad85-90b909f92f20/nationwidechildrens.org_clinical.TCGA-A8-A07L.xml	efa4a2ef9d40ee5a7f90f940993ce74e	66843	validated
c0867eeb-c2b0-41de-8760-c11f41460140	c0867eeb-c2b0-41de-8760-c11f41460140/nationwidechildrens.org_clinical.TCGA-BH-A0BV.xml	3522ad58fe9705eec2ad36317440c9bf	90682	validated
c0ab956b-762c-42c5-94cd-f6f7e2fcd6b3	c0ab956b-762c-42c5-94cd-f6f7e2fcd6b3/nationwidechildrens.org_omf.TCGA-A8-A09I.xml	f0b16fddd817de29524866c691200422	11044	validated
c120b59d-2cb0-44ad-a4ee-2401bba11574	c120b59d-2cb0-44ad-a4ee-2401bba11574/nationwidechildrens.org_clinical.TCGA-A8-A09M.xml	46dea3a22914e4d778ea2362c14145c5	66973	validated
c1bcb2b8-15bc-4d8a-aee1-104b117de658	c1bcb2b8-15bc-4d8a-aee1-104b117de658/nationwidechildrens.org_clinical.TCGA-BH-A0W7.xml	11aafa927f69da69601e84944185a94f	78457	validated
